exp_id,tag,timestamp_utc,duration_s,best_val_mse,final_train_loss,final_val_mse,final_val_rmse,config,tb_logdir,model_path,history_path,error
20251110T221417Z,exp-11_skip_seed1_seed2,2025-11-10T22:14:17.503558,0.5776510238647461,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed2_20251110T221415Z.pt,artifacts/history_exp-11_skip_seed1_seed2_20251110T220301Z.pkl,
20251110T221418Z,exp-11_skip_seed1_seed0,2025-11-10T22:14:18.058200,0.5510537624359131,0.011314657516777515,0.0025451533030718563,0.011502128094434738,0.10724797478010827,"{""tag"": ""exp-11_skip_seed1_seed0"", ""task"": ""regression"", ""seed"": 0, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed0,artifacts/model_exp-11_skip_seed1_seed0_20251110T220300Z.pt,artifacts/history_exp-11_skip_seed1_seed0_20251110T195150Z.pkl,
20251110T221418Z,exp-11_skip_seed1_seed1,2025-11-10T22:14:18.589036,0.5289700031280518,0.008614509366452694,0.0034183017676696183,0.008964250795543194,0.09467972747924021,"{""tag"": ""exp-11_skip_seed1_seed1"", ""task"": ""regression"", ""seed"": 1, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1,artifacts/model_exp-11_skip_seed1_seed1_20251110T195152Z.pt,artifacts/history_exp-11_skip_seed1_seed1_20251110T195152Z.pkl,
20251110T221419Z,exp-11_skip_seed1_seed2,2025-11-10T22:14:19.109499,0.5191631317138672,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed2_20251110T221418Z.pt,artifacts/history_exp-11_skip_seed1_seed2_20251110T220301Z.pkl,
20251110T223440Z,exp-01_baseline,2025-11-10T22:34:40.825964,0.5216131210327148,0.014955022372305393,0.0034866616129875182,0.014955022372305393,0.12229072888941905,"{""tag"": ""exp-01_baseline"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-01_baseline,artifacts/model_exp-01_baseline_20251110T195143Z.pt,artifacts/history_exp-01_baseline_20251110T220253Z.pkl,
20251110T223441Z,exp-02_wd-1e-5,2025-11-10T22:34:41.365353,0.5354671478271484,0.014832919463515282,0.0035002336371690035,0.014832919463515282,0.12179047361561282,"{""tag"": ""exp-02_wd-1e-5"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 1e-05, ""batch_size"": 64, ""epochs"": 80}",runs/exp-02_wd-1e-5,artifacts/model_exp-02_wd-1e-5_20251104T051224Z.pt,artifacts/history_exp-02_wd-1e-5_20251110T223440Z.pkl,
20251110T223441Z,exp-03_wd-1e-4,2025-11-10T22:34:41.794815,0.4277229309082031,0.014753483235836029,0.003492235019803047,0.014753483235836029,0.12146391742338969,"{""tag"": ""exp-03_wd-1e-4"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0001, ""batch_size"": 64, ""epochs"": 80}",runs/exp-03_wd-1e-4,artifacts/model_exp-03_wd-1e-4_20251104T051225Z.pt,artifacts/history_exp-03_wd-1e-4_20251110T223441Z.pkl,
20251110T223442Z,exp-04_wd-1e-3,2025-11-10T22:34:42.345055,0.5488286018371582,0.013787707313895226,0.003243719320744276,0.013787707313895226,0.11742106844129475,"{""tag"": ""exp-04_wd-1e-3"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.001, ""batch_size"": 64, ""epochs"": 80}",runs/exp-04_wd-1e-3,artifacts/model_exp-04_wd-1e-3_seed1_20251104T051620Z.pt,artifacts/history_exp-04_wd-1e-3_20251110T223441Z.pkl,
20251110T223442Z,exp-05_bn,2025-11-10T22:34:42.982522,0.6360838413238525,0.021745188161730766,0.00666359793394804,0.026078738272190094,0.16148912741169325,"{""tag"": ""exp-05_bn"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": true, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-05_bn,artifacts/model_exp-05_bn_20251110T221408Z.pt,artifacts/history_exp-05_bn_20251104T051226Z.pkl,
20251110T223443Z,exp-06_do-0.05,2025-11-10T22:34:43.498116,0.5138328075408936,0.017137307673692703,0.01799839027225971,0.01804938167333603,0.13434798723217267,"{""tag"": ""exp-06_do-0.05"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.05, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-06_do-0.05,artifacts/model_exp-06_do-0.05_20251104T051226Z.pt,artifacts/history_exp-06_do-0.05_20251110T195146Z.pkl,
20251110T223444Z,exp-07_do-0.1,2025-11-10T22:34:44.034879,0.5350039005279541,0.017554467543959618,0.030818946287035943,0.017690354958176613,0.13300509373018995,"{""tag"": ""exp-07_do-0.1"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.1, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-07_do-0.1,artifacts/model_exp-07_do-0.1_20251104T051227Z.pt,artifacts/history_exp-07_do-0.1_20251104T051227Z.pkl,
20251110T223444Z,exp-08_bn_do-0.1,2025-11-10T22:34:44.724321,0.6880319118499756,0.02756766974925995,0.04263380914926529,0.03303508460521698,0.1817555627902953,"{""tag"": ""exp-08_bn_do-0.1"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.1, ""batchnorm"": true, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-08_bn_do-0.1,artifacts/model_exp-08_bn_do-0.1_20251104T051227Z.pt,artifacts/history_exp-08_bn_do-0.1_20251110T195147Z.pkl,
20251110T223445Z,exp-09_smaller,2025-11-10T22:34:45.143455,0.4177088737487793,0.01622050628066063,0.005755034741014242,0.01622050628066063,0.12735975141566755,"{""tag"": ""exp-09_smaller"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [64, 32], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-09_smaller,artifacts/model_exp-09_smaller_20251104T051228Z.pt,artifacts/history_exp-09_smaller_20251110T221411Z.pkl,
20251110T223445Z,exp-10_bottleneck,2025-11-10T22:34:45.738005,0.5929958820343018,0.010989876464009285,0.0056453623808920385,0.010989876464009285,0.10483261164355911,"{""tag"": ""exp-10_bottleneck"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": true, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-10_bottleneck,artifacts/model_exp-10_bottleneck_seed0_20251104T051618Z.pt,artifacts/history_exp-10_bottleneck_20251110T221411Z.pkl,
20251110T223446Z,exp-11_skip,2025-11-10T22:34:46.378250,0.6385483741760254,0.010011984035372734,0.002742120157927275,0.010011984035372734,0.10005990223547459,"{""tag"": ""exp-11_skip"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip,artifacts/model_exp-11_skip_seed2_20251110T195155Z.pt,artifacts/history_exp-11_skip_seed1_20251104T051617Z.pkl,
20251110T223446Z,exp-12_combined,2025-11-10T22:34:46.841750,0.46193695068359375,0.014955022372305393,0.0034866616129875182,0.014955022372305393,0.12229072888941905,"{""tag"": ""exp-12_combined"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-12_combined,artifacts/model_exp-12_combined_20251110T220259Z.pt,artifacts/history_exp-12_combined_20251110T221412Z.pkl,
20251110T223448Z,exp-11_skip_seed1_seed0,2025-11-10T22:34:48.050088,0.6986856460571289,0.011314657516777515,0.0025451533030718563,0.011502128094434738,0.10724797478010827,"{""tag"": ""exp-11_skip_seed1_seed0"", ""task"": ""regression"", ""seed"": 0, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed0,artifacts/model_exp-11_skip_seed1_seed0_20251110T220300Z.pt,artifacts/history_exp-11_skip_seed1_seed0_20251110T195150Z.pkl,
20251110T223448Z,exp-11_skip_seed1_seed1,2025-11-10T22:34:48.508425,0.45691680908203125,0.008614509366452694,0.0034183017676696183,0.008964250795543194,0.09467972747924021,"{""tag"": ""exp-11_skip_seed1_seed1"", ""task"": ""regression"", ""seed"": 1, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1,artifacts/model_exp-11_skip_seed1_seed1_20251110T195152Z.pt,artifacts/history_exp-11_skip_seed1_seed1_20251110T195152Z.pkl,
20251110T223448Z,exp-11_skip_seed1_seed2,2025-11-10T22:34:48.964390,0.45448899269104004,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed2_20251110T221418Z.pt,artifacts/history_exp-11_skip_seed1_seed2_20251110T220301Z.pkl,
20251110T223449Z,exp-11_skip_seed1_seed0,2025-11-10T22:34:49.630713,0.6623561382293701,0.011314657516777515,0.0025451533030718563,0.011502128094434738,0.10724797478010827,"{""tag"": ""exp-11_skip_seed1_seed0"", ""task"": ""regression"", ""seed"": 0, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed0,artifacts/model_exp-11_skip_seed1_seed0_20251110T220300Z.pt,artifacts/history_exp-11_skip_seed1_seed0_20251110T223448Z.pkl,
20251110T223450Z,exp-11_skip_seed1_seed1,2025-11-10T22:34:50.189090,0.5568006038665771,0.008614509366452694,0.0034183017676696183,0.008964250795543194,0.09467972747924021,"{""tag"": ""exp-11_skip_seed1_seed1"", ""task"": ""regression"", ""seed"": 1, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1,artifacts/model_exp-11_skip_seed1_seed1_20251110T195152Z.pt,artifacts/history_exp-11_skip_seed1_seed1_20251110T195152Z.pkl,
20251110T223450Z,exp-11_skip_seed1_seed2,2025-11-10T22:34:50.670369,0.4799342155456543,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed2_20251110T223450Z.pt,artifacts/history_exp-11_skip_seed1_seed2_20251110T220301Z.pkl,
20251110T223451Z,exp-11_skip_seed1_seed1_seed0,2025-11-10T22:34:51.139222,0.465801477432251,0.011314657516777515,0.0025451533030718563,0.011502128094434738,0.10724797478010827,"{""tag"": ""exp-11_skip_seed1_seed1_seed0"", ""task"": ""regression"", ""seed"": 0, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1_seed0,artifacts/model_exp-11_skip_seed1_seed1_seed0_20251110T223450Z.pt,artifacts/history_exp-11_skip_seed1_seed1_seed0_20251110T223450Z.pkl,
20251110T223451Z,exp-11_skip_seed1_seed1_seed1,2025-11-10T22:34:51.601619,0.46080565452575684,0.008614509366452694,0.0034183017676696183,0.008964250795543194,0.09467972747924021,"{""tag"": ""exp-11_skip_seed1_seed1_seed1"", ""task"": ""regression"", ""seed"": 1, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1_seed1,artifacts/model_exp-11_skip_seed1_seed1_seed1_20251110T223451Z.pt,artifacts/history_exp-11_skip_seed1_seed1_seed1_20251110T223451Z.pkl,
20251110T223452Z,exp-11_skip_seed1_seed1_seed2,2025-11-10T22:34:52.061813,0.4585552215576172,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed1_seed2_20251110T223451Z.pt,artifacts/history_exp-11_skip_seed1_seed1_seed2_20251110T223451Z.pkl,
20251110T224547Z,exp-01_baseline,2025-11-10T22:45:47.162230,0.5400021076202393,0.014955022372305393,0.0034866616129875182,0.014955022372305393,0.12229072888941905,"{""tag"": ""exp-01_baseline"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-01_baseline,artifacts/model_exp-01_baseline_20251110T195143Z.pt,artifacts/history_exp-01_baseline_20251110T220253Z.pkl,
20251110T224547Z,exp-02_wd-1e-5,2025-11-10T22:45:47.586481,0.4211573600769043,0.014832919463515282,0.0035002336371690035,0.014832919463515282,0.12179047361561282,"{""tag"": ""exp-02_wd-1e-5"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 1e-05, ""batch_size"": 64, ""epochs"": 80}",runs/exp-02_wd-1e-5,artifacts/model_exp-02_wd-1e-5_20251104T051224Z.pt,artifacts/history_exp-02_wd-1e-5_20251110T224547Z.pkl,
20251110T224548Z,exp-03_wd-1e-4,2025-11-10T22:45:48.111008,0.5227663516998291,0.014753483235836029,0.003492235019803047,0.014753483235836029,0.12146391742338969,"{""tag"": ""exp-03_wd-1e-4"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0001, ""batch_size"": 64, ""epochs"": 80}",runs/exp-03_wd-1e-4,artifacts/model_exp-03_wd-1e-4_20251104T051225Z.pt,artifacts/history_exp-03_wd-1e-4_20251110T223441Z.pkl,
20251110T224548Z,exp-04_wd-1e-3,2025-11-10T22:45:48.679958,0.5670621395111084,0.013787707313895226,0.003243719320744276,0.013787707313895226,0.11742106844129475,"{""tag"": ""exp-04_wd-1e-3"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.001, ""batch_size"": 64, ""epochs"": 80}",runs/exp-04_wd-1e-3,artifacts/model_exp-04_wd-1e-3_seed1_20251104T051620Z.pt,artifacts/history_exp-04_wd-1e-3_20251110T223441Z.pkl,
20251110T224549Z,exp-05_bn,2025-11-10T22:45:49.363500,0.6813309192657471,0.021745188161730766,0.00666359793394804,0.026078738272190094,0.16148912741169325,"{""tag"": ""exp-05_bn"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": true, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-05_bn,artifacts/model_exp-05_bn_20251110T221408Z.pt,artifacts/history_exp-05_bn_20251110T224548Z.pkl,
20251110T224549Z,exp-06_do-0.05,2025-11-10T22:45:49.940881,0.5756781101226807,0.017137307673692703,0.01799839027225971,0.01804938167333603,0.13434798723217267,"{""tag"": ""exp-06_do-0.05"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.05, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-06_do-0.05,artifacts/model_exp-06_do-0.05_20251104T051226Z.pt,artifacts/history_exp-06_do-0.05_20251110T195146Z.pkl,
20251110T224550Z,exp-07_do-0.1,2025-11-10T22:45:50.564047,0.6213524341583252,0.017554467543959618,0.030818946287035943,0.017690354958176613,0.13300509373018995,"{""tag"": ""exp-07_do-0.1"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.1, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-07_do-0.1,artifacts/model_exp-07_do-0.1_20251104T051227Z.pt,artifacts/history_exp-07_do-0.1_20251104T051227Z.pkl,
20251110T224551Z,exp-08_bn_do-0.1,2025-11-10T22:45:51.213172,0.647437572479248,0.02756766974925995,0.04263380914926529,0.03303508460521698,0.1817555627902953,"{""tag"": ""exp-08_bn_do-0.1"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.1, ""batchnorm"": true, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-08_bn_do-0.1,artifacts/model_exp-08_bn_do-0.1_20251104T051227Z.pt,artifacts/history_exp-08_bn_do-0.1_20251110T195147Z.pkl,
20251110T224551Z,exp-09_smaller,2025-11-10T22:45:51.744607,0.5296001434326172,0.01622050628066063,0.005755034741014242,0.01622050628066063,0.12735975141566755,"{""tag"": ""exp-09_smaller"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [64, 32], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-09_smaller,artifacts/model_exp-09_smaller_20251104T051228Z.pt,artifacts/history_exp-09_smaller_20251110T221411Z.pkl,
20251110T224552Z,exp-10_bottleneck,2025-11-10T22:45:52.188319,0.44185876846313477,0.010989876464009285,0.0056453623808920385,0.010989876464009285,0.10483261164355911,"{""tag"": ""exp-10_bottleneck"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": true, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-10_bottleneck,artifacts/model_exp-10_bottleneck_seed0_20251104T051618Z.pt,artifacts/history_exp-10_bottleneck_20251110T221411Z.pkl,
20251110T224552Z,exp-11_skip,2025-11-10T22:45:52.758595,0.5683188438415527,0.010011984035372734,0.002742120157927275,0.010011984035372734,0.10005990223547459,"{""tag"": ""exp-11_skip"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip,artifacts/model_exp-11_skip_seed2_20251110T195155Z.pt,artifacts/history_exp-11_skip_seed1_20251104T051617Z.pkl,
20251110T224553Z,exp-12_combined,2025-11-10T22:45:53.276868,0.5162835121154785,0.014955022372305393,0.0034866616129875182,0.014955022372305393,0.12229072888941905,"{""tag"": ""exp-12_combined"", ""task"": ""regression"", ""seed"": 42, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": false, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-12_combined,artifacts/model_exp-12_combined_20251110T220259Z.pt,artifacts/history_exp-12_combined_20251110T221412Z.pkl,
20251110T224554Z,exp-11_skip_seed1_seed0,2025-11-10T22:45:54.442073,0.7434291839599609,0.011314657516777515,0.0025451533030718563,0.011502128094434738,0.10724797478010827,"{""tag"": ""exp-11_skip_seed1_seed0"", ""task"": ""regression"", ""seed"": 0, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed0,artifacts/model_exp-11_skip_seed1_seed0_20251110T224553Z.pt,artifacts/history_exp-11_skip_seed1_seed0_20251110T223448Z.pkl,
20251110T224555Z,exp-11_skip_seed1_seed1,2025-11-10T22:45:55.172207,0.7284777164459229,0.008614509366452694,0.0034183017676696183,0.008964250795543194,0.09467972747924021,"{""tag"": ""exp-11_skip_seed1_seed1"", ""task"": ""regression"", ""seed"": 1, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed1,artifacts/model_exp-11_skip_seed1_seed1_20251110T195152Z.pt,artifacts/history_exp-11_skip_seed1_seed1_20251110T195152Z.pkl,
20251110T224555Z,exp-11_skip_seed1_seed2,2025-11-10T22:45:55.707517,0.5338327884674072,0.010385295376181602,0.0029336877167224886,0.010385295376181602,0.10190826942001126,"{""tag"": ""exp-11_skip_seed1_seed2"", ""task"": ""regression"", ""seed"": 2, ""hidden_dims"": [128, 64], ""activation"": ""relu"", ""dropout"": 0.0, ""batchnorm"": false, ""skip"": true, ""bottleneck"": false, ""optimizer"": ""adam"", ""lr"": 0.001, ""weight_decay"": 0.0, ""batch_size"": 64, ""epochs"": 80}",runs/exp-11_skip_seed1_seed2,artifacts/model_exp-11_skip_seed1_seed2_20251110T224555Z.pt,artifacts/history_exp-11_skip_seed1_seed2_20251110T220301Z.pkl,
